Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/checkprime/checkIsPrimeNumber?number=32929144958523153,1,0,38.43283300011535,38.43283300011535,38.43283300011535,38.43283300011535,5.0,0.0002791502949247973,0.0,38,38,38,38,38,38,38,38,38,38,38
GET,/checkprime/checkIsPrimeNumber?number=32949044931030656,1,0,283.4800840000753,283.4800840000753,283.4800840000753,283.4800840000753,5.0,0.0002791502949247973,0.0,280,280,280,280,280,280,280,280,280,280,280
GET,/checkprime/checkIsPrimeNumber?number=32987561118274556,1,0,89.6307909999905,89.6307909999905,89.6307909999905,89.6307909999905,5.0,0.0002791502949247973,0.0,90,90,90,90,90,90,90,90,90,90,90
GET,/checkprime/checkIsPrimeNumber?number=33090765423474389,1,0,84.01433300002736,84.01433300002736,84.01433300002736,84.01433300002736,5.0,0.0002791502949247973,0.0,84,84,84,84,84,84,84,84,84,84,84
GET,/checkprime/checkIsPrimeNumber?number=33178985485650090,1,0,51.0959999996885,51.0959999996885,51.0959999996885,51.0959999996885,5.0,0.0002791502949247973,0.0,51,51,51,51,51,51,51,51,51,51,51
GET,/checkprime/checkIsPrimeNumber?number=33251855742140701,1,0,91.8190410002353,91.8190410002353,91.8190410002353,91.8190410002353,5.0,0.0002791502949247973,0.0,92,92,92,92,92,92,92,92,92,92,92
GET,/checkprime/checkIsPrimeNumber?number=33302596804698714,1,0,68.70000100002471,68.70000100002471,68.70000100002471,68.70000100002471,5.0,0.0002791502949247973,0.0,69,69,69,69,69,69,69,69,69,69,69
GET,/checkprime/checkIsPrimeNumber?number=33303376584348680,1,0,44.94699999986551,44.94699999986551,44.94699999986551,44.94699999986551,5.0,0.0002791502949247973,0.0,45,45,45,45,45,45,45,45,45,45,45
GET,/checkprime/checkIsPrimeNumber?number=33379837160131566,1,0,44.65383300021131,44.65383300021131,44.65383300021131,44.65383300021131,5.0,0.0002791502949247973,0.0,45,45,45,45,45,45,45,45,45,45,45
GET,/checkprime/checkIsPrimeNumber?number=33385063103232656,1,0,45.18145799966078,45.18145799966078,45.18145799966078,45.18145799966078,5.0,0.0002791502949247973,0.0,45,45,45,45,45,45,45,45,45,45,45
GET,/checkprime/checkIsPrimeNumber?number=33404729439437479,1,0,42.92095899972992,42.92095899972992,42.92095899972992,42.92095899972992,5.0,0.0002791502949247973,0.0,43,43,43,43,43,43,43,43,43,43,43
GET,/checkprime/checkIsPrimeNumber?number=33453388436902497,1,0,64.42075000001068,64.42075000001068,64.42075000001068,64.42075000001068,5.0,0.0002791502949247973,0.0,64,64,64,64,64,64,64,64,64,64,64
GET,/checkprime/checkIsPrimeNumber?number=33466452905239619,1,0,68.38845799995852,68.38845799995852,68.38845799995852,68.38845799995852,5.0,0.0002791502949247973,0.0,68,68,68,68,68,68,68,68,68,68,68
GET,/checkprime/checkIsPrimeNumber?number=33477186022313541,1,0,70.02195899985963,70.02195899985963,70.02195899985963,70.02195899985963,5.0,0.0002791502949247973,0.0,70,70,70,70,70,70,70,70,70,70,70
GET,/checkprime/checkIsPrimeNumber?number=33479835263933850,1,0,70.69179100000156,70.69179100000156,70.69179100000156,70.69179100000156,5.0,0.0002791502949247973,0.0,71,71,71,71,71,71,71,71,71,71,71
GET,/checkprime/checkIsPrimeNumber?number=33515499611564128,1,0,84.377583000105,84.377583000105,84.377583000105,84.377583000105,5.0,0.0002791502949247973,0.0,84,84,84,84,84,84,84,84,84,84,84
GET,/checkprime/checkIsPrimeNumber?number=33566902230317407,1,0,56.370082999819715,56.370082999819715,56.370082999819715,56.370082999819715,5.0,0.0002791502949247973,0.0,56,56,56,56,56,56,56,56,56,56,56
GET,/checkprime/checkIsPrimeNumber?number=33579108093501670,1,0,99.63325000012446,99.63325000012446,99.63325000012446,99.63325000012446,5.0,0.0002791502949247973,0.0,100,100,100,100,100,100,100,100,100,100,100
